word,freq_2026,p_2026,freq_1998,p_1998,logratio_2026_vs_1998,delta_p
商务部,155.0,8.433088610542558e-05,0.0,0.0,11.342515318089069,8.433088610542558e-05
首批,155.0,8.433088610542558e-05,0.0,0.0,11.342515318089069,8.433088610542558e-05
共同富裕,154.0,8.378681587248734e-05,0.0,0.0,11.33604288058287,8.378681587248734e-05
管控,154.0,8.378681587248734e-05,0.0,0.0,11.33604288058287,8.378681587248734e-05
互鉴,153.0,8.324274563954911e-05,0.0,0.0,11.329528277567618,8.324274563954911e-05
城市更新,153.0,8.324274563954911e-05,0.0,0.0,11.329528277567618,8.324274563954911e-05
绿水青山,153.0,8.324274563954911e-05,0.0,0.0,11.329528277567618,8.324274563954911e-05
这份,152.0,8.269867540661089e-05,0.0,0.0,11.322970956053789,8.269867540661089e-05
集中统一,152.0,8.269867540661089e-05,0.0,0.0,11.322970956053789,8.269867540661089e-05
公平正义,151.0,8.215460517367266e-05,0.0,0.0,11.316370352101545,8.215460517367266e-05
日至,151.0,8.215460517367266e-05,0.0,0.0,11.316370352101545,8.215460517367266e-05
一位,150.0,8.161053494073444e-05,0.0,0.0,11.3097258905297,8.161053494073444e-05
服务中心,150.0,8.161053494073444e-05,0.0,0.0,11.3097258905297,8.161053494073444e-05
多家,149.0,8.10664647077962e-05,0.0,0.0,11.30303698461494,8.10664647077962e-05
普惠,149.0,8.10664647077962e-05,0.0,0.0,11.30303698461494,8.10664647077962e-05
社会保障,149.0,8.10664647077962e-05,0.0,0.0,11.30303698461494,8.10664647077962e-05
义乌,147.0,7.997832424191974e-05,0.0,0.0,11.289523433276841,7.997832424191974e-05
共济,146.0,7.943425400898152e-05,0.0,0.0,11.282697553845008,7.943425400898152e-05
腐败问题,146.0,7.943425400898152e-05,0.0,0.0,11.282697553845008,7.943425400898152e-05
这座,146.0,7.943425400898152e-05,0.0,0.0,11.282697553845008,7.943425400898152e-05
履职,145.0,7.889018377604328e-05,0.0,0.0,11.275824761377027,7.889018377604328e-05
赛道,143.0,7.780204331016683e-05,0.0,0.0,11.26193582649869,7.780204331016683e-05
跨省,143.0,7.780204331016683e-05,0.0,0.0,11.26193582649869,7.780204331016683e-05
基层干部,142.0,7.72579730772286e-05,0.0,0.0,11.254918344353895,7.72579730772286e-05
定力,142.0,7.72579730772286e-05,0.0,0.0,11.254918344353895,7.72579730772286e-05
深耕,142.0,7.72579730772286e-05,0.0,0.0,11.254918344353895,7.72579730772286e-05
野马,142.0,7.72579730772286e-05,0.0,0.0,11.254918344353895,7.72579730772286e-05
为功,141.0,7.671390284429036e-05,0.0,0.0,11.247851268928532,7.671390284429036e-05
党的领导,141.0,7.671390284429036e-05,0.0,0.0,11.247851268928532,7.671390284429036e-05
自贸港,141.0,7.671390284429036e-05,0.0,0.0,11.247851268928532,7.671390284429036e-05
民宿,140.0,7.616983261135213e-05,0.0,0.0,11.240733894268784,7.616983261135213e-05
粤港澳,139.0,7.562576237841391e-05,0.0,0.0,11.233565499238978,7.562576237841391e-05
线上,139.0,7.562576237841391e-05,0.0,0.0,11.233565499238978,7.562576237841391e-05
顶压,139.0,7.562576237841391e-05,0.0,0.0,11.233565499238978,7.562576237841391e-05
四大,138.0,7.508169214547568e-05,0.0,0.0,11.226345347083113,7.508169214547568e-05
找准,138.0,7.508169214547568e-05,0.0,0.0,11.226345347083113,7.508169214547568e-05
第一次,138.0,7.508169214547568e-05,0.0,0.0,11.226345347083113,7.508169214547568e-05
解决问题,138.0,7.508169214547568e-05,0.0,0.0,11.226345347083113,7.508169214547568e-05
优良作风,137.0,7.453762191253744e-05,0.0,0.0,11.219072684970442,7.453762191253744e-05
内生,137.0,7.453762191253744e-05,0.0,0.0,11.219072684970442,7.453762191253744e-05
接续,137.0,7.453762191253744e-05,0.0,0.0,11.219072684970442,7.453762191253744e-05
中加,136.0,7.399355167959921e-05,0.0,0.0,11.211746743524422,7.399355167959921e-05
已有,136.0,7.399355167959921e-05,0.0,0.0,11.211746743524422,7.399355167959921e-05
高度重视,136.0,7.399355167959921e-05,0.0,0.0,11.211746743524422,7.399355167959921e-05
5G,135.0,7.344948144666099e-05,0.0,0.0,11.204366736334265,7.344948144666099e-05
不断完善,135.0,7.344948144666099e-05,0.0,0.0,11.204366736334265,7.344948144666099e-05
多项,135.0,7.344948144666099e-05,0.0,0.0,11.204366736334265,7.344948144666099e-05
改革开放,134.0,7.290541121372276e-05,0.0,0.0,11.196931859448343,7.290541121372276e-05
更要,134.0,7.290541121372276e-05,0.0,0.0,11.196931859448343,7.290541121372276e-05
年轻干部,133.0,7.236134098078452e-05,0.0,0.0,11.189441290848615,7.236134098078452e-05
战略部署,133.0,7.236134098078452e-05,0.0,0.0,11.189441290848615,7.236134098078452e-05
网友,133.0,7.236134098078452e-05,0.0,0.0,11.189441290848615,7.236134098078452e-05
三是,132.0,7.18172707478463e-05,0.0,0.0,11.181894189905218,7.18172707478463e-05
全岛,132.0,7.18172707478463e-05,0.0,0.0,11.181894189905218,7.18172707478463e-05
展现出,132.0,7.18172707478463e-05,0.0,0.0,11.181894189905218,7.18172707478463e-05
人力资源,131.0,7.127320051490807e-05,0.0,0.0,11.174289696810325,7.127320051490807e-05
元旦假期,131.0,7.127320051490807e-05,0.0,0.0,11.174289696810325,7.127320051490807e-05
创新能力,131.0,7.127320051490807e-05,0.0,0.0,11.174289696810325,7.127320051490807e-05
新一轮,131.0,7.127320051490807e-05,0.0,0.0,11.174289696810325,7.127320051490807e-05
一套,130.0,7.072913028196984e-05,0.0,0.0,11.166626931990304,7.072913028196984e-05
得益于,130.0,7.072913028196984e-05,0.0,0.0,11.166626931990304,7.072913028196984e-05
摆在,130.0,7.072913028196984e-05,0.0,0.0,11.166626931990304,7.072913028196984e-05
万辆,129.0,7.01850600490316e-05,0.0,0.0,11.158904995495197,7.01850600490316e-05
动力电池,129.0,7.01850600490316e-05,0.0,0.0,11.158904995495197,7.01850600490316e-05
适配,129.0,7.01850600490316e-05,0.0,0.0,11.158904995495197,7.01850600490316e-05
技术创新,128.0,6.964098981609338e-05,0.0,0.0,11.151122966364413,6.964098981609338e-05
石首,128.0,6.964098981609338e-05,0.0,0.0,11.151122966364413,6.964098981609338e-05
两国人民,127.0,6.909691958315515e-05,0.0,0.0,11.14327990196758,6.909691958315515e-05
京津冀,127.0,6.909691958315515e-05,0.0,0.0,11.14327990196758,6.909691958315515e-05
大湾,127.0,6.909691958315515e-05,0.0,0.0,11.14327990196758,6.909691958315515e-05
康养,127.0,6.909691958315515e-05,0.0,0.0,11.14327990196758,6.909691958315515e-05
30%,126.0,6.855284935021693e-05,0.0,0.0,11.135374837319315,6.855284935021693e-05
长三角,125.0,6.800877911727869e-05,0.0,0.0,11.127406784366714,6.800877911727869e-05
非中,125.0,6.800877911727869e-05,0.0,0.0,11.127406784366714,6.800877911727869e-05
万亩,124.0,6.746470888434046e-05,0.0,0.0,11.119374731248216,6.746470888434046e-05
六年,124.0,6.746470888434046e-05,0.0,0.0,11.119374731248216,6.746470888434046e-05
之变,123.0,6.692063865140223e-05,0.0,0.0,11.111277641522458,6.692063865140223e-05
战略伙伴,123.0,6.692063865140223e-05,0.0,0.0,11.111277641522458,6.692063865140223e-05
法治化,123.0,6.692063865140223e-05,0.0,0.0,11.111277641522458,6.692063865140223e-05
自立自强,123.0,6.692063865140223e-05,0.0,0.0,11.111277641522458,6.692063865140223e-05
擘画,122.0,6.6376568418464e-05,0.0,0.0,11.103114453365665,6.6376568418464e-05
新台阶,122.0,6.6376568418464e-05,0.0,0.0,11.103114453365665,6.6376568418464e-05
这场,122.0,6.6376568418464e-05,0.0,0.0,11.103114453365665,6.6376568418464e-05
千年,121.0,6.583249818552577e-05,0.0,0.0,11.094884078736005,6.583249818552577e-05
小家,121.0,6.583249818552577e-05,0.0,0.0,11.094884078736005,6.583249818552577e-05
科技成果,121.0,6.583249818552577e-05,0.0,0.0,11.094884078736005,6.583249818552577e-05
一件,120.0,6.528842795258754e-05,0.0,0.0,11.086585402503262,6.528842795258754e-05
一片,120.0,6.528842795258754e-05,0.0,0.0,11.086585402503262,6.528842795258754e-05
服务体系,120.0,6.528842795258754e-05,0.0,0.0,11.086585402503262,6.528842795258754e-05
20%,119.0,6.474435771964931e-05,0.0,0.0,11.078217281542111,6.474435771964931e-05
托育,119.0,6.474435771964931e-05,0.0,0.0,11.078217281542111,6.474435771964931e-05
国际形势,118.0,6.420028748671109e-05,0.0,0.0,11.069778543787109,6.420028748671109e-05
高品质,118.0,6.420028748671109e-05,0.0,0.0,11.069778543787109,6.420028748671109e-05
减排,117.0,6.365621725377285e-05,0.0,0.0,11.061267987247495,6.365621725377285e-05
外资企业,117.0,6.365621725377285e-05,0.0,0.0,11.061267987247495,6.365621725377285e-05
知识产权,117.0,6.365621725377285e-05,0.0,0.0,11.061267987247495,6.365621725377285e-05
实际行动,116.0,6.311214702083462e-05,0.0,0.0,11.052684378979697,6.311214702083462e-05
50%,115.0,6.25680767878964e-05,0.0,0.0,11.04402645401535,6.25680767878964e-05
交通运输,115.0,6.25680767878964e-05,0.0,0.0,11.04402645401535,6.25680767878964e-05
商圈,114.0,6.202400655495817e-05,0.0,0.0,11.035292914242515,6.202400655495817e-05
愿景,114.0,6.202400655495817e-05,0.0,0.0,11.035292914242515,6.202400655495817e-05
紧盯,114.0,6.202400655495817e-05,0.0,0.0,11.035292914242515,6.202400655495817e-05
线下,114.0,6.202400655495817e-05,0.0,0.0,11.035292914242515,6.202400655495817e-05
这片,114.0,6.202400655495817e-05,0.0,0.0,11.035292914242515,6.202400655495817e-05
具身,113.0,6.147993632201994e-05,0.0,0.0,11.026482427237601,6.147993632201994e-05
合作伙伴,112.0,6.093586608908171e-05,0.0,0.0,11.017593625045384,6.093586608908171e-05
图为,112.0,6.093586608908171e-05,0.0,0.0,11.017593625045384,6.093586608908171e-05
汽车产业,111.0,6.039179585614348e-05,0.0,0.0,11.008625102904299,6.039179585614348e-05
两年,110.0,5.984772562320525e-05,0.0,0.0,10.999575417914064,5.984772562320525e-05
关键时期,110.0,5.984772562320525e-05,0.0,0.0,10.999575417914064,5.984772562320525e-05
返贫,110.0,5.984772562320525e-05,0.0,0.0,10.999575417914064,5.984772562320525e-05
商户,109.0,5.930365539026702e-05,0.0,0.0,10.990443087642463,5.930365539026702e-05
扩大内需,109.0,5.930365539026702e-05,0.0,0.0,10.990443087642463,5.930365539026702e-05
较大,109.0,5.930365539026702e-05,0.0,0.0,10.990443087642463,5.930365539026702e-05
凝心,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
建立健全,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
沿江,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
跃升,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
长效机制,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
闭环,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
风电,108.0,5.875958515732879e-05,0.0,0.0,10.981226588667923,5.875958515732879e-05
中微子,107.0,5.821551492439056e-05,0.0,0.0,10.971924355054291,5.821551492439056e-05
骑手,107.0,5.821551492439056e-05,0.0,0.0,10.971924355054291,5.821551492439056e-05
公务员法,106.0,5.767144469145233e-05,0.0,0.0,10.962534776754028,5.767144469145233e-05
消费市场,106.0,5.767144469145233e-05,0.0,0.0,10.962534776754028,5.767144469145233e-05
电动汽车,106.0,5.767144469145233e-05,0.0,0.0,10.962534776754028,5.767144469145233e-05
秉持,106.0,5.767144469145233e-05,0.0,0.0,10.962534776754028,5.767144469145233e-05
致贫,106.0,5.767144469145233e-05,0.0,0.0,10.962534776754028,5.767144469145233e-05
100%,105.0,5.71273744585141e-05,0.0,0.0,10.95305619793569,5.71273744585141e-05
市场监管,105.0,5.71273744585141e-05,0.0,0.0,10.95305619793569,5.71273744585141e-05
更具,105.0,5.71273744585141e-05,0.0,0.0,10.95305619793569,5.71273744585141e-05
很大,104.0,5.6583304225575874e-05,0.0,0.0,10.943486915231414,5.6583304225575874e-05
成渝,104.0,5.6583304225575874e-05,0.0,0.0,10.943486915231414,5.6583304225575874e-05
收官,104.0,5.6583304225575874e-05,0.0,0.0,10.943486915231414,5.6583304225575874e-05
中华文化,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
亿人次,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
便利化,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
匹配,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
四风,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
外商投资,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
高技术,102.0,5.549516375969941e-05,0.0,0.0,10.924069175898671,5.549516375969941e-05
外卖,101.0,5.495109352676118e-05,0.0,0.0,10.914217057864194,5.495109352676118e-05
痛点,101.0,5.495109352676118e-05,0.0,0.0,10.914217057864194,5.495109352676118e-05
为此,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
产业园,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
几年,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
抓手,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
据介绍,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
施策,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
申领,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
解决方案,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
赵乐际,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
野生动物,100.0,5.440702329382296e-05,0.0,0.0,10.904266908987697,5.440702329382296e-05
万家,99.0,5.386295306088472e-05,0.0,0.0,10.89421675878713,5.386295306088472e-05
两国关系,99.0,5.386295306088472e-05,0.0,0.0,10.89421675878713,5.386295306088472e-05
货币政策,99.0,5.386295306088472e-05,0.0,0.0,10.89421675878713,5.386295306088472e-05
三大,98.0,5.3318882827946496e-05,0.0,0.0,10.884064576764846,5.3318882827946496e-05
相互尊重,98.0,5.3318882827946496e-05,0.0,0.0,10.884064576764846,5.3318882827946496e-05
