word,freq,p
没有,931,0.0009996102486356019
地区,927,0.0009953154677606905
部门,924,0.0009920943821045071
干部,923,0.0009910206868857792
很,912,0.0009792100394797733
一些,910,0.0009770626490423176
所,901,0.0009673993920737672
给,897,0.0009631046111988558
技术,890,0.0009555887446677611
里,890,0.0009555887446677611
职工,886,0.0009512939637928499
政府,885,0.000950220268574122
会,883,0.0009480728781366664
生产,881,0.0009459254876992107
同志,878,0.0009427044020430273
去年,874,0.0009384096211681159
今天,866,0.0009298200594182935
文化,857,0.000920156802449743
金融,853,0.0009158620215748317
种,853,0.0009158620215748317
得,850,0.0009126409359186483
加强,844,0.0009061987646062814
其,840,0.00090190398373137
位,835,0.000896535507637731
家,835,0.000896535507637731
过,830,0.0008911670315440919
们,829,0.000890093336325364
方面,814,0.0008739879080444467
国际,812,0.000871840517606991
会议,805,0.0008643246510758963
国,804,0.0008632509558571685
党,792,0.0008503666132324346
第一,789,0.0008471455275762511
有关,787,0.0008449981371387955
生活,784,0.000841777051482612
几,780,0.0008374822706077007
人员,774,0.0008310400992953338
用,772,0.0008288927088578782
产品,771,0.0008278190136391504
１９９７年,753,0.0008084924997020496
报道,753,0.0008084924997020496
前,752,0.0008074188044833217
刘,751,0.000806345109264594
主要,751,0.000806345109264594
增长,750,0.0008052714140458662
通过,734,0.000788092290546221
合作,732,0.0007859449001087653
研究,725,0.0007784290335776706
服务,722,0.0007752079479214872
社会主义,717,0.000769839471827848
解决,716,0.0007687657766091201
组织,708,0.0007601762148592976
要求,705,0.0007569551292031142
表示,704,0.0007558814339843863
可以,702,0.0007537340435469306
讯,700,0.0007515866531094751
目前,700,0.0007515866531094751
科技,696,0.0007472918722345637
实现,689,0.000739776005703469
各,689,0.000739776005703469
精神,686,0.0007365549200472856
历史,682,0.0007322601391723742
同时,680,0.0007301127487349186
及,678,0.000727965358297463
或,672,0.000721523186985096
工程,668,0.0007172284061101847
成为,666,0.0007150810156727291
农业,663,0.0007118599300165457
它,663,0.0007118599300165457
举行,662,0.0007107862347978178
农村,659,0.0007075651491416343
政策,655,0.0007032703682667231
达,654,0.0007021966730479952
认为,654,0.0007021966730479952
这些,652,0.0007000492826105396
条,650,0.000697901892173084
教育,649,0.0006968281969543562
美元,647,0.0006946808065169005
她,646,0.0006936071112981727
公司,646,0.0006936071112981727
主席,637,0.0006839438543296222
可,634,0.0006807227686734388
这个,628,0.0006742805973610719
水平,628,0.0006742805973610719
农民,624,0.0006699858164861606
图片,623,0.0006689121212674327
单位,621,0.0006667647308299772
情况,615,0.0006603225595176102
同,615,0.0006603225595176102
陈,614,0.0006592488642988824
建立,611,0.0006560277786426989
再,606,0.0006506593025490599
看,605,0.000649585607330332
只,603,0.0006474382168928763
１,599,0.0006431434360179651
江,599,0.0006431434360179651
积极,598,0.0006420697407992373
应,592,0.0006356275694868704
提出,591,0.0006345538742681425
天,590,0.0006334801790494147
去,590,0.0006334801790494147
人们,583,0.0006259643125183199
钱,583,0.0006259643125183199
取得,582,0.0006248906172995921
小,581,0.0006238169220808643
项,576,0.0006184484459872252
进一步,572,0.0006141536651123138
投资,572,0.0006141536651123138
你,571,0.0006130799698935861
继续,567,0.0006087851890186748
近,566,0.0006077114937999469
走,564,0.0006055641033624914
今年,562,0.0006034167129250357
至,562,0.0006034167129250357
必须,559,0.0006001956272688522
周,558,0.0005991219320501243
作为,555,0.000595900846393941
基础,554,0.0005948271511752131
参加,552,0.0005926797607377574
产业,551,0.0005916060655190296
开始,550,0.0005905323703003018
稳定,546,0.0005862375894253905
做,542,0.0005819428085504793
影响,539,0.0005787217228942958
此,536,0.0005755006372381123
制度,535,0.0005744269420193845
经营,533,0.0005722795515819289
困难,530,0.0005690584659257454
需要,529,0.0005679847707070175
开展,525,0.0005636899898321063
内,524,0.0005626162946133784
民族,523,0.0005615425993946506
让,523,0.0005615425993946506
才,522,0.0005604689041759228
女,522,0.0005604689041759228
努力,517,0.0005551004280822837
提供,515,0.000552953037644828
坚持,512,0.0005497319519886446
政治,510,0.000547584561551189
作用,510,0.000547584561551189
许多,508,0.0005454371711137333
资金,507,0.0005443634758950054
价格,507,0.0005443634758950054
指出,504,0.000541142390238822
项目,504,0.000541142390238822
希望,503,0.0005400686950200942
比,499,0.000535773914145183
却,498,0.0005347002189264551
较,497,0.0005336265237077273
结构,495,0.0005314791332702716
这种,489,0.0005250369619579047
送,486,0.0005218158763017212
由于,486,0.0005218158763017212
总理,481,0.0005164474002080821
基本,480,0.0005153737049893543
特别,479,0.0005143000097706265
这样,479,0.0005143000097706265
３,478,0.0005132263145518986
成,471,0.0005057104480208039
事业,461,0.0004949734958335257
已经,459,0.00049282610539607
开发,459,0.00049282610539607
思想,458,0.0004917524101773422
支持,457,0.0004906787149586144
共同,456,0.0004896050197398866
全面,456,0.0004896050197398866
那,456,0.0004896050197398866
总统,455,0.0004885313245211588
当,454,0.00048745762930243097
体育,453,0.00048638393408370314
以及,452,0.0004853102388649753
决定,452,0.0004853102388649753
泽民,451,0.00048423654364624746
地方,450,0.0004831628484275197
艺术,449,0.00048208915320879184
时间,449,0.00048208915320879184
春节,449,0.00048208915320879184
以来,448,0.000481015457990064
形成,448,0.000481015457990064
其中,445,0.00047779437233388055
和平,444,0.0004767206771151527
国有,442,0.0004745732866776971
增加,442,0.0004745732866776971
实施,441,0.00047349959145896926
规定,440,0.0004724258962402415
世纪,438,0.0004702785058027858
促进,438,0.0004702785058027858
调整,435,0.00046705742014660235
学习,434,0.0004659837249278745
出现,433,0.00046491002970914673
代表,433,0.00046491002970914673
采取,430,0.0004616889440529632
实行,430,0.0004616889440529632
措施,429,0.00046061524883423544
届,426,0.00045739416317805193
统一,423,0.00045417307752186847
发生,421,0.00045202568708441285
曾,421,0.00045202568708441285
香港,420,0.000450951991865685
起来,420,0.000450951991865685
传统,420,0.000450951991865685
万,420,0.000450951991865685
美,420,0.000450951991865685
条件,419,0.0004498782966469572
不断,418,0.0004488046014282294
环境,415,0.00044558351577204594
如,413,0.00044343612533459027
质量,412,0.00044236243011586243
日本,410,0.0004402150396784068
批,410,0.0004402150396784068
为了,409,0.000439141344459679
任务,407,0.00043699395402222336
具有,403,0.00043269917314731207
实际,400,0.0004294780874911286
四,400,0.0004294780874911286
共,398,0.00042733069705367294
结合,396,0.0004251833066162173
岁,395,0.0004241096113974895
银行,395,0.0004241096113974895
重点,394,0.00042303591617876164
正,393,0.00042196222096003386
二,392,0.000420888525741306
强调,390,0.00041874113530385035
广大,389,0.00041766744008512257
进,389,0.00041766744008512257
５,386,0.0004144463544289391
以上,386,0.0004144463544289391
占,386,0.0004144463544289391
进入,382,0.0004101515735540278
米,381,0.0004090778783353
国务院,380,0.00040800418311657215
城市,380,0.00040800418311657215
其他,379,0.00040693048789784437
现在,378,0.00040585679267911653
市,378,0.00040585679267911653
住房,377,0.0004047830974603887
计划,377,0.0004047830974603887
得到,373,0.0004004883165854774
十五大,372,0.00039941462136674957
机构,372,0.00039941462136674957
安全,371,0.0003983409261480218
信息,370,0.00039726723092929395
根据,369,0.0003961935357105661
文明,368,0.00039511984049183833
贫困,367,0.0003940461452731105
想,367,0.0003940461452731105
作出,366,0.00039297245005438265
一定,366,0.00039297245005438265
摄,364,0.00039082505961692704
首,363,0.0003897513643981992
体制,363,0.0003897513643981992
保持,362,0.00038867766917947136
无,360,0.00038653027874201574
该,360,0.00038653027874201574
余,359,0.0003854565835232879
先进,358,0.00038438288830456007
开放,357,0.0003833091930858323
而且,357,0.0003833091930858323
过去,355,0.0003811618026483766
这里,355,0.0003811618026483766
因,354,0.0003800881074296488
机关,354,0.0003800881074296488
第二,352,0.00037794071699219316
达到,350,0.00037579332655473754
分,350,0.00037579332655473754
完成,349,0.0003747196313360097
不仅,349,0.0003747196313360097
目标,348,0.00037364593611728187
利用,348,0.00037364593611728187
五,347,0.00037257224089855403
形式,347,0.00037257224089855403
发现,347,0.00037257224089855403
两岸,346,0.00037149854567982625
扶贫,346,0.00037149854567982625
办,345,0.0003704248504610984
则,345,0.0003704248504610984
可能,343,0.0003682774600236428
伊拉克,342,0.00036720376480491496
书记,341,0.0003661300695861871
专家,341,0.0003661300695861871
新闻,340,0.0003650563743674593
应当,340,0.0003650563743674593
严重,339,0.0003639826791487315
各级,338,0.00036290898393000366
战略,338,0.00036290898393000366
４,338,0.00036290898393000366
国内,337,0.00036183528871127583
经过,336,0.000360761593492548
发挥,335,0.0003596878982738202
不同,335,0.0003596878982738202
作,335,0.0003596878982738202
祖国,334,0.00035861420305509237
理论,334,0.00035861420305509237
成功,333,0.00035754050783636454
吴,333,0.00035754050783636454
重视,332,0.00035646681261763675
能力,329,0.00035324572696145324
省,329,0.00035324572696145324
重大,327,0.0003510983365239976
孩子,327,0.0003510983365239976
１９９６年,327,0.0003510983365239976
帮助,325,0.000348950946086542
讲,323,0.00034680355564908633
地震,322,0.0003457298604303585
１０,321,0.0003446561652116307
部分,320,0.0003435824699929029
主任,320,0.0003435824699929029
长,319,0.00034250877477417504
中央,318,0.00034143507955544726
本,318,0.00034143507955544726
因为,318,0.00034143507955544726
落实,317,0.0003403613843367194
收入,317,0.0003403613843367194
年代,317,0.0003403613843367194
如果,317,0.0003403613843367194
出口,317,0.0003403613843367194
各种,316,0.0003392876891179916
危机,316,0.0003392876891179916
工业,316,0.0003392876891179916
１９９８年,315,0.00033821399389926375
总,315,0.00033821399389926375
系统,315,0.00033821399389926375
方式,314,0.00033714029868053597
推动,313,0.00033606660346180813
吃,313,0.00033606660346180813
推进,312,0.0003349929082430803
俄,311,0.00033391921302435246
开,310,0.0003328455178056247
什么,310,0.0003328455178056247
包括,309,0.00033177182258689684
便,309,0.00033177182258689684
上海,309,0.00033177182258689684
看到,308,0.000330698127368169
老,308,0.000330698127368169
认识,307,0.0003296244321494412
素质,307,0.0003296244321494412
既,307,0.0003296244321494412
十分,306,0.0003285507369307134
介绍,306,0.0003285507369307134
仍,305,0.00032747704171198555
全,304,0.0003264033464932577
深入,302,0.0003242559560558021
发表,301,0.00032318226083707425
部队,301,0.00032318226083707425
科学,298,0.0003199611751808908
月,298,0.0003199611751808908
杨,298,0.0003199611751808908
关于,296,0.0003178137847434352
有的,295,0.00031674008952470734
附,294,0.0003156663943059795
会见,294,0.0003156663943059795
成果,293,0.00031459269908725167
演出,292,0.0003135190038685239
下岗,292,0.0003135190038685239
因此,291,0.00031244530864979605
２０,290,0.0003113716134310682
利益,290,0.0003113716134310682
台湾,289,0.00031029791821234043
现代化,289,0.00031029791821234043
对于,289,0.00031029791821234043
之间,289,0.00031029791821234043
作品,289,0.00031029791821234043
成立,289,0.00031029791821234043
各地,288,0.0003092242229936126
资源,287,0.00030815052777488476
实践,286,0.0003070768325561569
县,286,0.0003070768325561569
点,286,0.0003070768325561569
期间,285,0.00030600313733742914
就业,285,0.00030600313733742914
时期,284,0.0003049294421187013
内容,284,0.0003049294421187013
灾区,284,0.0003049294421187013
受,284,0.0003049294421187013
设施,282,0.0003027820516812457
仅,282,0.0003027820516812457
受到,282,0.0003027820516812457
行动,281,0.00030170835646251785
机制,281,0.00030170835646251785
自,280,0.00030063466124379
外,280,0.00030063466124379
写,279,0.0002995609660250622
领域,279,0.0002995609660250622
２,279,0.0002995609660250622
如何,278,0.0002984872708063344
双方,277,0.00029741357558760656
按照,276,0.0002963398803688787
召开,276,0.0002963398803688787
优势,276,0.0002963398803688787
规模,276,0.0002963398803688787
充分,275,0.0002952661851501509
原因,275,0.0002952661851501509
新年,274,0.0002941924899314231
了解,274,0.0002941924899314231
行业,274,0.0002941924899314231
像,274,0.0002941924899314231
经验,273,0.00029311879471269526
行为,273,0.00029311879471269526
原则,272,0.0002920450994939674
竞争,272,0.0002920450994939674
保护,272,0.0002920450994939674
赵,272,0.0002920450994939674
青年,272,0.0002920450994939674
良好,270,0.0002898977090565118
制定,270,0.0002898977090565118
形势,270,0.0002898977090565118
投入,270,0.0002898977090565118
比赛,270,0.0002898977090565118
件,269,0.00028882401383778397
分别,269,0.00028882401383778397
过程,269,0.00028882401383778397
贡献,268,0.00028775031861905613
家庭,268,0.00028775031861905613
创造,268,0.00028775031861905613
调查,268,0.00028775031861905613
获得,267,0.00028667662340032835
直接,267,0.00028667662340032835
贯彻,267,0.00028667662340032835
中心,267,0.00028667662340032835
部长,267,0.00028667662340032835
日前,266,0.0002856029281816005
力量,264,0.0002834555377441449
资产,264,0.0002834555377441449
全部,264,0.0002834555377441449
人才,264,0.0002834555377441449
系列,263,0.00028238184252541706
认真,262,0.0002813081473066892
间,262,0.0002813081473066892
创作,262,0.0002813081473066892
存在,261,0.0002802344520879614
变化,261,0.0002802344520879614
阶段,260,0.0002791607568692336
造成,260,0.0002791607568692336
保证,259,0.00027808706165050577
户,259,0.00027808706165050577
这次,259,0.00027808706165050577
联合,259,0.00027808706165050577
反,259,0.00027808706165050577
扩大,258,0.00027701336643177793
持续,258,0.00027701336643177793
访问,258,0.00027701336643177793
学生,258,0.00027701336643177793
产生,258,0.00027701336643177793
正在,257,0.0002759396712130501
当地,257,0.0002759396712130501
欧洲,256,0.0002748659759943223
每,253,0.00027164489033813886
俄罗斯,251,0.0002694974999006832
体系,251,0.0002694974999006832
犯罪,250,0.00026842380468195535
健康,250,0.00026842380468195535
十,250,0.00026842380468195535
低,249,0.00026735010946322757
场,249,0.00026735010946322757
改善,247,0.0002652027190257719
大家,247,0.0002652027190257719
１２月,246,0.0002641290238070441
强,246,0.0002641290238070441
宣布,246,0.0002641290238070441
有效,246,0.0002641290238070441
交通,246,0.0002641290238070441
没,246,0.0002641290238070441
少,245,0.0002630553285883163
监督,245,0.0002630553285883163
结果,245,0.0002630553285883163
最近,244,0.00026198163336958844
长期,244,0.00026198163336958844
驻,244,0.00026198163336958844
意义,243,0.0002609079381508606
图,242,0.0002598342429321328
先后,241,0.000258760547713405
徐,240,0.00025768685249467714
英国,240,0.00025768685249467714
邓小平理论,239,0.0002566131572759493
鹏,239,0.0002566131572759493
斗争,239,0.0002566131572759493
增强,238,0.0002555394620572215
加快,238,0.0002555394620572215
明显,238,0.0002555394620572215
干,238,0.0002555394620572215
事,237,0.0002544657668384937
市场经济,237,0.0002544657668384937
按,237,0.0002544657668384937
贷款,237,0.0002544657668384937
首先,236,0.00025339207161976585
革命,236,0.00025339207161976585
个人,236,0.00025339207161976585
报告,234,0.00025124468118231023
讲话,233,0.0002501709859635824
参与,233,0.0002501709859635824
台,233,0.0002501709859635824
朱,232,0.00024909729074485456
结束,232,0.00024909729074485456
宣传,232,0.00024909729074485456
优秀,232,0.00024909729074485456
日,231,0.0002480235955261268
大量,231,0.0002480235955261268
段,231,0.0002480235955261268
但是,230,0.00024694990030739894
成绩,230,0.00024694990030739894
更加,230,0.00024694990030739894
具体,230,0.00024694990030739894
相,230,0.00024694990030739894
应该,230,0.00024694990030739894
京,229,0.0002458762050886711
现代,229,0.0002458762050886711
打,229,0.0002458762050886711
高度,228,0.0002448025098699433
来自,228,0.0002448025098699433
根本,227,0.00024372881465121549
减少,227,0.00024372881465121549
吨,227,0.00024372881465121549
负责,227,0.00024372881465121549
进程,227,0.00024372881465121549
路,227,0.00024372881465121549
指导,226,0.00024265511943248765
现象,226,0.00024265511943248765
加大,226,0.00024265511943248765
处理,226,0.00024265511943248765
一起,225,0.00024158142421375984
新春,225,0.00024158142421375984
接受,225,0.00024158142421375984
分析,225,0.00024158142421375984
力度,225,0.00024158142421375984
财政,225,0.00024158142421375984
表现,225,0.00024158142421375984
住,225,0.00024158142421375984
居民,225,0.00024158142421375984
晚会,225,0.00024158142421375984
军事,225,0.00024158142421375984
集团,225,0.00024158142421375984
方针,224,0.000240507728995032
不少,224,0.000240507728995032
最后,224,0.000240507728995032
抓,224,0.000240507728995032
读者,224,0.000240507728995032
邓,223,0.0002394340337763042
商品,223,0.0002394340337763042
各项,222,0.00023836033855757636
任何,222,0.00023836033855757636
人口,222,0.00023836033855757636
还有,222,0.00023836033855757636
资本,222,0.00023836033855757636
电话,222,0.00023836033855757636
腐败,221,0.00023728664333884855
执行,221,0.00023728664333884855
搞,220,0.00023621294812012074
集中,220,0.00023621294812012074
买,220,0.00023621294812012074
水,220,0.00023621294812012074
精神文明,219,0.0002351392529013929
团结,219,0.0002351392529013929
带,219,0.0002351392529013929
行政,219,0.0002351392529013929
统计,218,0.0002340655576826651
亚洲,218,0.0002340655576826651
标准,218,0.0002340655576826651
特色,217,0.00023299186246393726
伟大,217,0.00023299186246393726
观众,217,0.00023299186246393726
胡,217,0.00023299186246393726
基层,217,0.00023299186246393726
难,217,0.00023299186246393726
联系,216,0.00023191816724520945
地位,216,0.00023191816724520945
电视,216,0.00023191816724520945
贸易,216,0.00023191816724520945
带来,216,0.00023191816724520945
责任,215,0.0002308444720264816
大力,214,0.0002297707768077538
亩,214,0.0002297707768077538
案件,214,0.0002297707768077538
６,213,0.00022869708158902596
准备,213,0.00022869708158902596
选举,213,0.00022869708158902596
甚至,213,0.00022869708158902596
约,212,0.00022762338637029815
每年,212,0.00022762338637029815
第三,212,0.00022762338637029815
时代,211,0.00022654969115157034
来到,211,0.00022654969115157034
罗,211,0.00022654969115157034
未,211,0.00022654969115157034
法律,211,0.00022654969115157034
引起,210,0.0002254759959328425
使用,209,0.0002244023007141147
学校,209,0.0002244023007141147
出版,209,0.0002244023007141147
令,209,0.0002244023007141147
逐步,208,0.00022332860549538686
孙,208,0.00022332860549538686
即,208,0.00022332860549538686
队伍,207,0.00022225491027665905
举办,207,0.00022225491027665905
马,207,0.00022225491027665905
培训,207,0.00022225491027665905
法国,206,0.00022118121505793122
或者,206,0.00022118121505793122
知识,206,0.00022118121505793122
业务,206,0.00022118121505793122
黄,206,0.00022118121505793122
八,206,0.00022118121505793122
然而,206,0.00022118121505793122
明确,206,0.00022118121505793122
其琛,205,0.0002201075198392034
书,205,0.0002201075198392034
话剧,205,0.0002201075198392034
拿,204,0.00021903382462047557
恩来,204,0.00021903382462047557
经,204,0.00021903382462047557
出来,203,0.00021796012940174776
林,203,0.00021796012940174776
能够,202,0.00021688643418301995
党中央,202,0.00021688643418301995
之一,202,0.00021688643418301995
整个,200,0.0002147390437455643
出席,200,0.0002147390437455643
真正,199,0.00021366534852683647
平均,199,0.00021366534852683647
培养,199,0.00021366534852683647
控制,199,0.00021366534852683647
当前,198,0.00021259165330810866
速度,198,0.00021259165330810866
欢迎,198,0.00021259165330810866
反映,198,0.00021259165330810866
所有,198,0.00021259165330810866
１００,198,0.00021259165330810866
关键,197,0.00021151795808938082
大型,197,0.00021151795808938082
电力,197,0.00021151795808938082
办法,197,0.00021151795808938082
检查,196,0.000210444262870653
效益,196,0.000210444262870653
巨大,196,0.000210444262870653
均,196,0.000210444262870653
呢,196,0.000210444262870653
及时,196,0.000210444262870653
首都,195,0.00020937056765192518
设备,195,0.00020937056765192518
发,195,0.00020937056765192518
京剧,194,0.00020829687243319737
建,193,0.00020722317721446956
公里,193,0.00020722317721446956
销售,193,0.00020722317721446956
随着,192,0.00020614948199574172
货币,192,0.00020614948199574172
比较,191,0.0002050757867770139
变,191,0.0002050757867770139
老人,191,0.0002050757867770139
何,190,0.00020400209155828607
节日,190,0.00020400209155828607
表明,189,0.00020292839633955827
会谈,189,0.00020292839633955827
进步,188,0.00020185470112083043
还是,188,0.00020185470112083043
完全,187,0.00020078100590210262
需求,187,0.00020078100590210262
体现,187,0.00020078100590210262
初,187,0.00020078100590210262
价值,187,0.00020078100590210262
友好,186,0.00019970731068337478
谈,186,0.00019970731068337478
突出,186,0.00019970731068337478
完善,186,0.00019970731068337478
委员,185,0.00019863361546464697
近年来,185,0.00019863361546464697
正式,185,0.00019863361546464697
超过,185,0.00019863361546464697
谈判,184,0.00019755992024591916
联合国,184,0.00019755992024591916
领导人,184,0.00019755992024591916
一直,184,0.00019755992024591916
支,184,0.00019755992024591916
因素,184,0.00019755992024591916
全市,184,0.00019755992024591916
方法,184,0.00019755992024591916
恢复,183,0.00019648622502719133
下午,183,0.00019648622502719133
连续,183,0.00019648622502719133
菜篮子,183,0.00019648622502719133
各国,182,0.00019541252980846352
合理,182,0.00019541252980846352
转变,182,0.00019541252980846352
之后,182,0.00019541252980846352
交流,181,0.00019433883458973568
内部,181,0.00019433883458973568
石油,181,0.00019433883458973568
关注,180,0.00019326513937100787
只有,180,0.00019326513937100787
意见,180,0.00019326513937100787
而是,180,0.00019326513937100787
手,180,0.00019326513937100787
适应,179,0.00019219144415228004
现实,179,0.00019219144415228004
时候,179,0.00019219144415228004
从而,179,0.00019219144415228004
外交,178,0.00019111774893355223
未来,178,0.00019111774893355223
状况,178,0.00019111774893355223
见,178,0.00019111774893355223
依法,178,0.00019111774893355223
请,178,0.00019111774893355223
改变,177,0.0001900440537148244
意识,177,0.0001900440537148244
一切,177,0.0001900440537148244
小平,176,0.00018897035849609658
关心,176,0.00018897035849609658
虽然,176,0.00018897035849609658
土地,176,0.00018897035849609658
国民经济,175,0.00018789666327736877
建成,175,0.00018789666327736877
一样,175,0.00018789666327736877
处,175,0.00018789666327736877
一月,175,0.00018789666327736877
节目,174,0.00018682296805864093
劳动,174,0.00018682296805864093
安排,174,0.00018682296805864093
反对,174,0.00018682296805864093
任,174,0.00018682296805864093
德国,174,0.00018682296805864093
严格,174,0.00018682296805864093
７,174,0.00018682296805864093
谁,174,0.00018682296805864093
集体,174,0.00018682296805864093
交易,174,0.00018682296805864093
５０,173,0.00018574927283991312
旅游,173,0.00018574927283991312
选手,173,0.00018574927283991312
批准,173,0.00018574927283991312
教师,173,0.00018574927283991312
维护,172,0.0001846755776211853
正确,172,0.0001846755776211853
军队,172,0.0001846755776211853
程度,172,0.0001846755776211853
汽车,172,0.0001846755776211853
突破,171,0.00018360188240245748
感到,171,0.00018360188240245748
风险,171,0.00018360188240245748
人类,170,0.00018252818718372964
观念,170,0.00018252818718372964
典型,170,0.00018252818718372964
广泛,170,0.00018252818718372964
公安,170,0.00018252818718372964
下降,169,0.00018145449196500183
村,169,0.00018145449196500183
部,169,0.00018145449196500183
自然,169,0.00018145449196500183
１９９５年,169,0.00018145449196500183
商业,169,0.00018145449196500183
证券,169,0.00018145449196500183
多种,168,0.000180380796746274
越来越,168,0.000180380796746274
靠,168,0.000180380796746274
越,167,0.00017930710152754619
著名,167,0.00017930710152754619
座,167,0.00017930710152754619
迅速,167,0.00017930710152754619
学,167,0.00017930710152754619
建议,166,0.00017823340630881838
原,166,0.00017823340630881838
话,166,0.00017823340630881838
连,166,0.00017823340630881838
回,166,0.00017823340630881838
进展,165,0.00017715971109009054
组成,165,0.00017715971109009054
８,165,0.00017715971109009054
道,165,0.00017715971109009054
运行,164,0.00017608601587136273
粮食,164,0.00017608601587136273
人士,164,0.00017608601587136273
事件,164,0.00017608601587136273
官兵,164,0.00017608601587136273
选择,164,0.00017608601587136273
规范,164,0.00017608601587136273
非常,163,0.0001750123206526349
保障,163,0.0001750123206526349
委员会,163,0.0001750123206526349
金,163,0.0001750123206526349
面积,162,0.00017393862543390708
早,162,0.00017393862543390708
救灾,162,0.00017393862543390708
全省,162,0.00017393862543390708
范围,162,0.00017393862543390708
半,161,0.00017286493021517925
形象,161,0.00017286493021517925
另,161,0.00017286493021517925
太,161,0.00017286493021517925
确定,160,0.00017179123499645144
慰问,160,0.00017179123499645144
损失,160,0.00017179123499645144
多少,160,0.00017179123499645144
探索,160,0.00017179123499645144
面临,159,0.00017071753977772363
切实,159,0.00017071753977772363
拥有,159,0.00017071753977772363
设计,159,0.00017071753977772363
宏观,159,0.00017071753977772363
基地,159,0.00017071753977772363
朋友,158,0.0001696438445589958
尤其,158,0.0001696438445589958
份,158,0.0001696438445589958
头,157,0.00016857014934026798
相互,157,0.00016857014934026798
改造,157,0.00016857014934026798
先生,156,0.00016749645412154015
今后,156,0.00016749645412154015
千,156,0.00016749645412154015
快,156,0.00016749645412154015
做好,155,0.00016642275890281234
韩国,155,0.00016642275890281234
成员,155,0.00016642275890281234
３０,155,0.00016642275890281234
面对,155,0.00016642275890281234
股市,155,0.00016642275890281234
重,154,0.0001653490636840845
底,154,0.0001653490636840845
近日,154,0.0001653490636840845
协议,154,0.0001653490636840845
深化,153,0.0001642753684653567
坚决,153,0.0001642753684653567
人物,153,0.0001642753684653567
重新,153,0.0001642753684653567
丰富,152,0.00016320167324662885
给予,152,0.00016320167324662885
有人,152,0.00016320167324662885
区域,152,0.00016320167324662885
专业,151,0.00016212797802790105
趋势,150,0.00016105428280917324
部署,150,0.00016105428280917324
天气,150,0.00016105428280917324
问,150,0.00016105428280917324
爱,150,0.00016105428280917324
市民,150,0.00016105428280917324
最高,150,0.00016105428280917324
汇率,150,0.00016105428280917324
以色列,150,0.00016105428280917324
股票,150,0.00016105428280917324
外资,150,0.00016105428280917324
